Year,Station,StartDepth,EndDepth
1993,40,8.5344,7.9248
1993,43,4.8768,3.9624
1993,50,1.524,5.1816
1993,53,4.572,6.4008
1993,55,6.7056,7.0104
1993,56,7.3152,7.0104
1993,60,3.048,1.8288
1993,64,4.572,0
1993,67,7.9248,7.9248
1993,74,7.62,7.3152
1993,10,4.572,3.6576
1993,13,6.7056,0
1993,17,6.7056,7.0104
1993,31,8.5344,7.0104
1993,32,3.9624,8.5344
1993,36,3.9624,0
1993,50,1.2192,4.572
1993,54,6.4008,6.4008
1993,61,1.8288,3.9624
1993,63,4.2672,4.572
1993,65,6.4008,6.4008
1993,66,3.6576,6.7056
1993,67,7.3152,7.62
1993,75,1.8288,4.572
1993,77,1.8288,2.34696
1993,18,4.8768,0
1993,23,6.096,6.7056
1993,24,7.62,7.62
1993,37,1.8288,3.048
1993,40,7.3152,7.9248
1993,45,6.096,4.572
1993,46,4.2672,4.572
1993,48,3.6576,0
1993,50,1.2192,5.1816
1993,51,1.8288,0
1993,54,6.096,6.4008
1993,63,4.572,5.4864
1993,68,5.4864,5.1816
1993,14,4.8768,9.7536
1993,16,3.6576,3.048
1993,22,6.7056,0
1993,23,4.572,6.4008
1993,24,7.62,4.572
1993,28,4.8768,5.4864
1993,36,3.048,7.3152
1993,39,9.7536,0
1993,45,6.096,4.2672
1993,50,1.524,1.8288
1993,53,6.096,5.7912
1993,56,5.4864,5.1816
1993,69,2.286,2.1336
1993,76,3.048,4.8768
1993,13,6.096,9.7536
1993,16,3.6576,2.286
1993,17,6.096,4.572
1993,19,3.6576,0
1993,27,4.2672,3.9624
1993,37,1.6764,0
1993,43,4.572,4.572
1993,44,0,0
1993,50,1.2192,5.7912
1993,55,6.7056,6.096
1993,65,6.4008,6.096
1993,71,3.9624,4.8768
1993,73,6.7056,6.7056
1993,77,1.524,4.8768
1993,18,5.4864,0
1993,22,0,0
1993,25,4.8768,3.048
1993,26,3.6576,5.7912
1993,32,3.9624,7.0104
1993,33,2.4384,2.1336
1993,34,3.6576,0
1993,38,7.9248,6.096
1993,41,4.2672,7.9248
1993,49,5.4864,6.4008
1993,51,2.1336,3.048
1993,55,7.0104,6.7056
1993,57,6.096,8.8392
1993,64,5.4864,6.4008
1993,71,6.4008,3.6576
1993,73,6.7056,6.7056
1993,12,4.8768,7.62
1993,14,7.0104,14.9352
1993,16,3.048,2.1336
1993,17,6.096,6.096
1993,26,3.6576,3.048
1993,38,7.62,7.3152
1993,55,6.4008,6.4008
1993,56,6.7056,5.1816
1993,60,3.048,2.4384
1993,61,1.524,1.8288
1993,65,0,6.4008
1993,66,6.7056,7.0104
1993,72,3.048,3.3528
1993,74,7.3152,7.0104
1993,75,3.048,1.8288
1993,13,6.7056,4.8768
1993,15,8.2296,0
1993,25,3.048,3.048
1993,31,7.9248,7.62
1993,33,2.5908,3.9624
1993,34,4.2672,2.4384
1993,43,3.3528,3.9624
1993,44,6.7056,0
1993,47,5.4864,3.3528
1993,50,1.8288,6.096
1993,51,2.1336,1.8288
1993,66,7.62,7.62
1993,67,8.2296,7.3152
1993,74,7.62,7.62
1993,77,1.9812,4.572
1993,18,7.3152,8.8392
1993,22,6.4008,0
1993,27,3.6576,3.6576
1993,30,8.5344,0
1993,31,4.2672,8.5344
1993,41,3.6576,3.048
1993,46,4.572,4.2672
1993,47,4.2672,4.572
1993,52,3.048,1.524
1993,53,5.1816,6.096
1993,54,6.096,5.7912
1993,61,2.1336,3.3528
1993,63,4.2672,2.1336
1993,76,4.2672,1.3716
1993,17,6.7056,6.096
1993,23,3.9624,6.4008
1993,25,2.4384,2.1336
1993,29,6.7056,7.0104
1993,31,8.2296,8.5344
1993,43,5.4864,3.6576
1993,45,5.1816,6.096
1993,51,2.1336,4.2672
1993,52,3.3528,3.9624
1993,58,3.3528,4.572
1993,70,3.6576,4.2672
1993,77,2.1336,3.6576
1993,14,8.5344,11.2776
1993,15,7.9248,6.7056
1993,16,3.048,0
1993,18,7.3152,6.096
1993,20,6.7056,9.144
1993,25,2.4384,0
1993,49,4.8768,4.572
1993,50,1.524,4.8768
1993,56,6.7056,5.7912
1993,62,5.1816,6.4008
1993,64,5.1816,6.7056
1993,75,2.1336,1.524
1993,76,3.6576,2.1336
1993,14,7.9248,4.8768
1993,22,5.7912,7.62
1993,25,3.048,3.048
1993,30,8.5344,9.144
1993,35,3.6576,2.1336
1993,38,7.62,8.8392
1993,41,3.9624,3.9624
1993,43,7.0104,5.4864
1993,49,5.4864,7.9248
1993,50,1.6764,6.096
1993,53,3.048,6.4008
1993,55,6.7056,7.62
1993,61,1.8288,3.9624
1993,63,3.048,1.8288
1993,72,2.7432,5.4864
1993,13,8.5344,8.2296
1993,15,8.2296,7.0104
1993,19,3.048,6.7056
1993,32,3.6576,7.62
1993,33,1.6764,2.01168
1993,34,3.9624,1.8288
1993,36,3.048,2.4384
1993,37,1.88976,5.4864
1993,38,7.3152,5.4864
1993,52,3.3528,2.01168
1993,57,8.5344,0
1993,62,5.1816,3.048
1993,66,6.7056,6.4008
1993,67,7.3152,7.0104
1993,69,1.9812,1.8288
1993,76,4.2672,6.096
1993,11,3.048,5.1816
1993,16,3.048,3.3528
1993,20,6.4008,7.3152
1993,23,3.9624,7.3152
1993,24,7.9248,7.62
1993,26,6.096,2.7432
1993,29,6.4008,7.3152
1993,33,2.4384,2.1336
1993,36,3.6576,3.3528
1993,40,8.8392,6.4008
1993,42,1.8288,3.6576
1993,47,3.048,7.62
1993,55,6.7056,7.9248
1993,60,3.3528,2.4384
1993,61,2.37744,3.9624
1993,14,8.5344,3.9624
1993,20,7.0104,7.3152
1993,30,10.0584,0
1993,35,3.048,2.4384
1993,42,1.8288,2.1336
1993,45,5.7912,6.4008
1993,49,4.8768,5.7912
1993,58,1.524,3.048
1993,61,1.8288,3.6576
1993,68,3.9624,1.0668
1993,69,3.048,0.9144
1993,70,2.1336,1.6764
1993,71,6.4008,3.9624
1993,72,3.048,4.572
1993,76,3.6576,1.8288
1993,10,4.572,3.048
1993,15,8.5344,7.0104
1993,19,4.2672,3.6576
1993,20,6.4008,4.8768
1993,33,2.286,1.8288
1993,38,9.4488,7.0104
1993,40,9.144,9.4488
1993,43,5.4864,5.7912
1993,52,3.6576,2.4384
1993,58,4.8768,5.7912
1993,60,3.6576,1.8288
1993,63,7.0104,7.0104
1993,71,5.4864,2.7432
1993,75,2.286,2.1336
1993,76,4.572,6.096
1993,16,3.9624,0
1993,20,6.4008,8.5344
1993,24,6.7056,7.62
1993,35,3.6576,3.048
1993,36,3.9624,6.4008
1993,38,7.3152,0
1993,41,3.3528,5.4864
1993,45,6.096,6.4008
1993,46,5.4864,6.7056
1993,51,1.524,2.1336
1993,52,3.048,2.4384
1993,53,5.7912,4.8768
1993,58,4.2672,5.1816
1993,62,4.572,2.4384
1993,63,3.9624,4.2672
1993,10,5.1816,7.3152
1993,13,6.7056,4.572
1993,18,7.62,8.5344
1993,21,9.144,0
1993,22,7.0104,5.1816
1993,29,4.572,6.7056
1993,32,6.096,6.096
1993,34,5.1816,3.048
1993,38,9.7536,6.4008
1993,42,2.4384,3.6576
1993,44,7.0104,7.0104
1993,49,4.572,8.5344
1993,56,7.9248,7.62
1993,62,5.7912,6.7056
1993,64,7.3152,7.3152
1994,10,4.572,4.572
1994,11,2.7432,5.7912
1994,13,6.096,4.2672
1994,17,6.096,4.572
1994,18,7.62,5.1816
1994,25,2.1336,1.2192
1994,34,3.3528,3.6576
1994,35,2.7432,2.4384
1994,36,7.62,3.6576
1994,37,3.6576,3.3528
1994,40,7.62,7.3152
1994,64,5.1816,3.9624
1994,66,7.0104,6.7056
1994,68,5.7912,4.572
1994,10,5.4864,5.4864
1994,15,9.144,9.7536
1994,25,2.7432,1.8288
1994,34,4.572,4.8768
1994,35,3.3528,2.4384
1994,38,7.62,5.7912
1994,39,9.7536,9.7536
1994,41,4.2672,5.4864
1994,45,6.096,6.4008
1994,48,2.4384,2.7432
1994,50,1.8288,4.572
1994,54,6.096,6.4008
1994,55,6.7056,7.0104
1994,57,10.668,4.2672
1994,72,3.048,5.4864
1994,20,7.0104,9.4488
1994,21,10.0584,8.5344
1994,32,4.572,4.572
1994,35,2.7432,1.524
1994,38,7.62,5.4864
1994,48,3.6576,7.9248
1994,49,5.1816,5.7912
1994,52,3.048,1.8288
1994,57,9.144,4.2672
1994,64,5.7912,4.8768
1994,66,7.62,7.3152
1994,68,4.8768,4.572
1994,71,4.8768,3.01752
1994,73,7.0104,6.4008
1994,11,2.7432,3.6576
1994,13,6.4008,5.1816
1994,14,7.0104,6.7056
1994,20,7.62,6.7056
1994,23,3.6576,7.0104
1994,25,2.7432,1.8288
1994,27,4.2672,4.2672
1994,29,6.4008,0
1994,32,4.572,3.048
1994,38,8.5344,6.096
1994,41,3.9624,3.3528
1994,54,6.7056,0
1994,60,2.7432,0
1994,66,7.3152,7.3152
1994,16,3.3528,3.9624
1994,21,7.0104,8.5344
1994,23,3.3528,7.0104
1994,43,4.572,5.7912
1994,45,4.572,4.2672
1994,47,2.7432,3.048
1994,51,1.2192,1.524
1994,56,7.0104,3.048
1994,66,6.7056,6.7056
1994,70,2.7432,0
1994,71,6.096,0
1994,73,6.7056,0
1994,77,1.8288,0
1994,14,7.9248,4.572
1994,26,5.1816,0
1994,30,10.668,9.7536
1994,31,8.8392,0
1994,33,2.1336,4.8768
1994,36,7.62,4.8768
1994,37,2.7432,7.62
1994,38,0,5.4864
1994,42,0,2.1336
1994,46,4.8768,5.4864
1994,50,1.8288,0
1994,52,5.4864,3.048
1994,56,7.0104,3.6576
1994,57,3.3528,4.2672
1994,61,1.8288,3.9624
1994,12,5.4864,0
1994,20,7.62,6.4008
1994,28,3.9624,3.6576
1994,30,10.3632,9.4488
1994,32,3.9624,9.7536
1994,35,3.048,1.8288
1994,38,7.0104,5.1816
1994,40,8.2296,8.2296
1994,42,1.0668,1.8288
1994,48,3.6576,3.3528
1994,49,5.4864,6.7056
1994,74,7.0104,7.0104
1994,16,3.3528,3.048
1994,17,6.4008,0
1994,23,3.9624,6.096
1994,24,7.9248,8.2296
1994,28,4.2672,5.1816
1994,34,4.2672,1.8288
1994,36,3.3528,6.096
1994,48,3.6576,9.144
1994,52,4.572,2.1336
1994,60,3.6576,3.3528
1994,63,7.0104,5.7912
1994,75,1.6764,0.94488
1994,13,7.0104,8.2296
1994,17,6.096,6.096
1994,28,4.8768,6.096
1994,31,9.4488,7.62
1994,39,9.144,8.5344
1994,41,6.096,8.5344
1994,43,4.2672,4.8768
1994,44,5.7912,6.096
1994,49,5.4864,6.7056
1994,55,6.4008,6.7056
1994,57,5.1816,5.7912
1994,62,4.2672,2.7432
1994,67,7.62,7.0104
1994,69,1.524,3.048
1994,10,4.572,6.4008
1994,19,3.6576,0
1994,21,9.144,9.4488
1994,24,6.096,5.1816
1994,30,9.7536,9.7536
1994,32,6.096,7.9248
1994,39,9.144,9.7536
1994,46,4.2672,6.4008
1994,49,4.8768,4.8768
1994,53,4.8768,4.2672
1994,54,5.7912,5.4864
1994,62,4.572,5.7912
1994,65,6.096,6.7056
1994,70,2.4384,3.6576
1994,20,10.9728,7.0104
1994,21,10.3632,8.8392
1994,27,3.3528,6.4008
1994,29,3.9624,8.8392
1994,33,2.4384,4.2672
1994,39,9.7536,9.144
1994,41,3.3528,7.62
1994,48,2.7432,4.2672
1994,54,5.4864,6.4008
1994,62,4.2672,3.6576
1994,63,3.9624,2.4384
1994,66,6.4008,6.4008
1994,69,2.4384,3.3528
1994,74,6.096,7.0104
1994,11,2.4384,4.2672
1994,12,4.2672,3.048
1994,16,3.6576,2.7432
1994,17,6.096,5.1816
1994,20,6.096,3.048
1994,22,5.7912,5.4864
1994,25,3.048,1.524
1994,26,4.572,4.572
1994,44,6.7056,5.4864
1994,48,3.6576,7.9248
1994,50,1.6764,7.3152
1994,51,1.8288,3.3528
1994,57,8.5344,4.2672
1994,58,1.3716,5.1816
1994,70,3.048,3.6576
1994,20,6.7056,17.0688
1994,22,6.7056,6.096
1994,23,4.572,7.62
1994,24,6.7056,0
1994,30,10.3632,9.4488
1994,33,3.048,0
1994,42,1.8288,2.7432
1994,43,4.8768,5.1816
1994,69,2.4384,3.048
1994,72,3.048,3.6576
1994,73,6.7056,6.4008
1994,77,0.9144,1.524
1994,11,3.048,2.4384
1994,12,4.8768,2.7432
1994,15,8.5344,7.62
1994,25,2.4384,1.524
1994,26,4.572,3.3528
1994,28,4.572,6.096
1994,29,6.096,0
1994,30,9.7536,8.5344
1994,33,2.1336,2.1336
1994,50,1.524,4.572
1994,53,5.4864,6.096
1994,54,6.096,6.096
1994,56,7.0104,6.096
1994,62,4.8768,3.6576
1994,74,7.62,7.62
1994,15,9.144,8.2296
1994,26,3.3528,2.68224
1994,29,6.7056,6.4008
1994,36,2.95656,5.4864
1994,38,7.62,7.3152
1994,41,3.9624,3.6576
1994,48,4.2672,4.572
1994,54,6.096,6.096
1994,55,6.4008,6.4008
1994,61,1.8288,3.048
1994,67,7.0104,7.3152
1994,70,3.048,2.1336
1994,72,3.048,3.9624
1994,27,3.3528,3.048
1994,28,4.2672,5.1816
1994,30,9.7536,8.8392
1994,33,2.1336,1.73736
1994,35,2.8956,1.55448
1994,40,7.9248,5.4864
1994,43,4.8768,6.096
1994,45,6.4008,5.1816
1994,48,8.5344,3.9624
1994,49,5.4864,4.8768
1994,54,6.096,6.4008
1994,58,3.048,4.572
1994,61,1.8288,3.6576
1994,64,6.096,5.1816
1994,70,2.7432,3.6576
1994,12,3.3528,3.3528
1994,13,6.4008,4.8768
1994,17,6.7056,7.0104
1994,19,6.4008,3.6576
1994,24,7.9248,3.048
1994,32,4.572,8.2296
1994,35,2.8956,3.3528
1994,53,4.8768,5.7912
1994,55,6.4008,6.096
1994,58,3.3528,5.1816
1994,63,3.9624,5.7912
1994,11,2.5908,2.1336
1994,15,7.62,0
1994,18,7.3152,6.096
1994,22,6.096,5.1816
1994,34,3.9624,4.2672
1994,36,2.8956,3.3528
1994,43,4.572,3.3528
1994,45,5.7912,6.4008
1994,61,1.49352,3.3528
1994,62,4.572,5.4864
1994,69,1.524,1.524
1994,73,7.0104,7.0104
1994,77,2.80416,3.6576
1994,10,5.1816,3.9624
1994,16,3.6576,4.2672
1994,17,6.7056,7.62
1994,18,7.9248,6.7056
1994,19,4.2672,3.3528
1994,37,2.8956,0
1994,48,4.572,6.096
1994,54,6.4008,6.7056
1994,60,3.048,2.4384
1994,61,0,3.6576
1994,62,5.1816,3.3528
1994,63,5.4864,5.1816
1994,64,5.7912,7.0104
1994,75,1.8288,1.6764
1994,20,7.0104,10.3632
1994,27,4.572,0
1994,28,4.8768,5.4864
1994,31,9.4488,9.144
1994,36,2.80416,2.7432
1994,41,3.9624,3.9624
1994,42,1.8288,1.524
1994,43,4.2672,0
1994,54,5.7912,6.096
1994,60,3.048,3.3528
1994,71,2.86512,2.5908
1994,74,7.0104,7.3152
1994,75,1.8288,4.2672
1994,21,10.0584,8.8392
1994,28,4.8768,3.6576
1994,30,11.2776,9.7536
1994,34,4.2672,2.7432
1994,41,3.6576,2.1336
1994,45,6.096,6.7056
1994,50,2.04216,6.4008
1994,53,6.096,4.572
1994,54,6.7056,7.0104
1994,58,3.048,5.4864
1994,61,1.8288,4.2672
1994,64,6.4008,7.3152
1994,66,7.62,7.62
1994,69,2.7432,2.25552
1994,72,3.6576,3.3528
1994,73,7.3152,7.3152
1994,18,6.096,7.3152
1994,21,9.144,6.7056
1994,22,6.096,6.4008
1994,25,3.048,2.4384
1994,39,9.4488,11.5824
1994,41,3.9624,5.1816
1994,47,3.3528,3.6576
1994,48,3.9624,8.5344
1994,54,4.572,6.096
1994,60,3.3528,2.4384
1994,62,5.4864,3.3528
1994,63,3.9624,4.8768
1994,71,4.572,3.048
1994,14,7.62,4.2672
1994,22,7.0104,5.7912
1994,23,8.5344,6.096
1994,24,7.9248,7.3152
1994,25,3.048,1.8288
1994,28,10.0584,6.7056
1994,29,5.7912,7.3152
1994,39,10.3632,9.7536
1994,55,7.0104,7.3152
1994,60,3.3528,2.1336
1994,61,3.3528,3.9624
1994,63,5.1816,4.8768
1994,75,4.8768,6.7056
1994,23,3.3528,5.7912
1994,31,8.2296,10.0584
1994,39,9.144,9.7536
1994,44,6.096,6.096
1994,46,4.8768,3.3528
1994,47,3.6576,3.3528
1994,49,5.1816,5.4864
1994,52,5.0292,4.2672
1994,54,5.7912,6.096
1994,62,7.0104,2.4384
1994,69,2.1336,1.2192
1994,70,3.048,1.6764
1994,71,4.2672,4.2672
1994,73,7.3152,7.62
1994,11,3.6576,0
1994,14,9.144,4.572
1994,20,7.3152,0
1994,26,5.7912,3.6576
1994,27,4.2672,4.2672
1994,28,4.8768,3.048
1994,29,5.4864,6.7056
1994,41,4.2672,6.096
1994,43,5.4864,6.4008
1994,50,1.524,5.7912
1994,51,2.4384,2.4384
1994,58,4.8768,1.8288
1994,73,7.62,7.0104
1994,10,5.1816,3.6576
1994,13,6.096,4.572
1994,22,6.7056,4.572
1994,23,3.9624,7.9248
1994,31,11.5824,7.3152
1994,34,4.2672,4.8768
1994,35,3.048,2.8956
1994,38,8.2296,7.3152
1994,40,8.5344,6.096
1994,49,5.1816,5.7912
1994,52,6.096,2.7432
1994,54,6.4008,6.4008
1994,56,6.7056,3.6576
1994,64,6.096,6.4008
1994,73,8.5344,6.7056
1994,75,3.048,2.1336
1994,13,6.096,4.8768
1994,14,7.3152,4.572
1994,17,6.4008,6.7056
1994,21,8.2296,8.2296
1994,23,3.048,6.4008
1994,25,2.98704,3.6576
1994,27,3.6576,3.6576
1994,28,5.1816,6.096
1994,32,7.0104,8.2296
1994,37,2.4384,7.9248
1994,47,4.8768,6.096
1994,55,7.62,7.3152
1994,58,5.1816,5.7912
1994,70,3.048,3.6576
1995,10,5.1816,5.4864
1995,19,3.6576,9.144
1995,24,7.0104,7.62
1995,28,2.4384,6.7056
1995,32,5.4864,9.144
1995,35,3.3528,2.1336
1995,41,3.6576,1.524
1995,43,5.1816,5.1816
1995,44,6.4008,4.572
1995,61,2.4384,4.2672
1995,66,7.0104,6.7056
1995,69,2.4384,3.9624
1995,75,2.1336,7.62
1995,10,4.572,7.0104
1995,14,9.144,5.4864
1995,20,5.7912,10.0584
1995,28,2.22504,6.4008
1995,30,8.8392,8.5344
1995,33,3.9624,1.2192
1995,35,4.2672,1.8288
1995,37,1.8288,6.096
1995,45,5.1816,4.572
1995,49,5.1816,5.1816
1995,50,1.2192,2.31648
1995,56,7.0104,3.3528
1995,63,4.2672,6.096
1995,68,5.7912,6.096
1995,72,3.048,5.1816
1995,14,7.62,10.668
1995,16,3.6576,3.048
1995,21,11.8872,8.5344
1995,29,7.0104,6.096
1995,35,3.3528,3.048
1995,40,7.9248,7.62
1995,41,3.6576,3.9624
1995,48,4.2672,4.572
1995,55,6.7056,7.0104
1995,57,0.9144,4.572
1995,66,7.0104,7.0104
1995,68,4.572,4.8768
1995,76,3.9624,6.096
1995,12,4.8768,2.5908
1995,15,8.5344,6.4008
1995,19,3.6576,8.5344
1995,25,1.8288,1.43256
1995,29,6.4008,7.3152
1995,33,2.40792,3.9624
1995,35,2.86512,3.048
1995,43,4.2672,3.3528
1995,49,4.8768,7.62
1995,57,10.0584,3.9624
1995,60,2.56032,2.31648
1995,62,4.8768,6.096
1995,69,0.9144,2.1336
1995,70,2.8956,3.6576
1995,13,6.4008,5.1816
1995,22,6.4008,5.1816
1995,27,3.9624,6.096
1995,28,3.3528,7.9248
1995,33,2.7432,2.80416
1995,37,2.1336,5.7912
1995,38,8.2296,0
1995,48,3.3528,3.9624
1995,49,5.4864,6.4008
1995,53,6.096,5.7912
1995,58,2.7432,2.4384
1995,64,6.096,7.0104
1995,72,3.6576,3.6576
1995,74,7.62,7.62
1995,29,6.4008,0
1995,30,8.5344,11.2776
1995,31,8.2296,12.8016
1995,32,4.8768,5.7912
1995,33,1.524,3.6576
1995,36,2.80416,5.7912
1995,37,2.7432,6.7056
1995,48,4.8768,4.8768
1995,50,1.524,6.096
1995,51,1.2192,3.3528
1995,61,2.95656,3.048
1995,67,7.3152,7.0104
1995,68,5.1816,5.7912
1995,70,2.80416,1.43256
1995,12,3.9624,4.2672
1995,18,7.0104,7.3152
1995,20,10.9728,6.096
1995,29,7.62,6.4008
1995,33,1.8288,2.01168
1995,34,2.8956,1.3716
1995,40,9.144,8.5344
1995,41,4.2672,7.3152
1995,42,1.524,2.286
1995,47,2.71272,0
1995,50,5.1816,3.6576
1995,51,2.7432,2.10312
1995,58,3.6576,3.3528
1995,68,6.096,5.4864
1995,16,3.048,2.5908
1995,17,5.7912,6.4008
1995,20,9.144,6.4008
1995,25,1.8288,1.28016
1995,26,1.8288,2.4384
1995,28,4.2672,5.1816
1995,34,3.048,1.524
1995,38,8.2296,5.7912
1995,45,6.4008,5.1816
1995,49,5.4864,5.7912
1995,50,4.572,4.2672
1995,58,3.3528,3.9624
1995,65,6.4008,6.4008
1995,77,2.4384,2.286
1995,13,13.716,10.3632
1995,20,4.8768,5.7912
1995,25,1.61544,1.3716
1995,44,6.4008,5.1816
1995,50,5.4864,6.096
1995,52,5.7912,2.4384
1995,61,2.286,4.2672
1995,62,5.4864,3.9624
1995,66,7.3152,7.0104
1995,69,2.34696,2.37744
1995,70,3.6576,4.2672
1995,74,7.62,7.3152
1995,75,5.7912,2.286
1995,77,2.286,2.1336
1995,13,10.668,5.1816
1995,15,7.3152,7.3152
1995,17,5.1816,6.096
1995,26,3.048,3.048
1995,28,0,6.096
1995,30,9.7536,8.2296
1995,34,2.4384,2.19456
1995,37,2.49936,7.9248
1995,42,0,1.3716
1995,57,7.0104,6.096
1995,66,7.0104,7.62
1995,68,5.7912,6.4008
1995,69,1.8288,1.8288
1995,12,3.3528,2.86512
1995,13,5.7912,8.5344
1995,14,6.096,5.1816
1995,15,5.7912,7.9248
1995,16,3.6576,3.9624
1995,19,11.2776,3.3528
1995,20,10.0584,5.4864
1995,34,2.77368,3.048
1995,35,2.86512,2.65176
1995,39,9.144,10.0584
1995,41,4.2672,3.3528
1995,46,3.9624,3.6576
1995,48,5.1816,8.2296
1995,60,2.40792,1.92024
1995,68,5.7912,5.4864
1995,71,2.4384,3.3528
1995,11,3.6576,3.048
1995,16,3.048,2.49936
1995,18,3.9624,5.7912
1995,21,5.1816,7.3152
1995,31,8.2296,8.5344
1995,32,7.9248,7.9248
1995,43,4.572,4.572
1995,44,6.096,4.572
1995,47,2.37744,3.6576
1995,50,6.4008,7.0104
1995,53,0.9144,5.1816
1995,55,6.096,7.0104
1995,57,7.62,3.9624
1995,69,1.92024,1.40208
1995,13,7.0104,7.3152
1995,15,6.096,8.8392
1995,26,2.01168,2.80416
1995,34,2.7432,1.92024
1995,36,2.7432,3.9624
1995,39,9.144,10.3632
1995,40,4.572,3.6576
1995,58,3.6576,3.048
1995,62,4.8768,7.3152
1995,64,6.7056,5.4864
1995,71,2.7432,3.3528
1995,72,6.096,3.9624
1995,74,7.62,7.62
1995,76,3.048,2.10312
1995,10,5.7912,5.1816
1995,13,7.62,5.7912
1995,16,3.3528,3.048
1995,17,5.7912,4.2672
1995,21,5.1816,9.4488
1995,27,3.3528,6.4008
1995,37,2.1336,5.7912
1995,39,8.8392,9.7536
1995,41,3.3528,3.048
1995,49,5.1816,5.4864
1995,50,5.1816,7.62
1995,52,4.8768,1.92024
1995,66,6.7056,6.7056
1995,69,1.8288,1.73736
1995,72,5.4864,0
1995,10,5.7912,5.1816
1995,12,4.2672,3.048
1995,15,5.7912,6.7056
1995,29,7.3152,6.4008
1995,47,3.048,4.2672
1995,51,3.048,5.4864
1995,53,0,6.096
1995,57,8.2296,6.4008
1995,69,2.04216,1.64592
1995,70,3.048,3.6576
1995,71,2.10312,3.3528
1995,75,4.572,7.62
1995,76,4.2672,1.95072
1995,12,3.6576,4.572
1995,16,3.6576,3.3528
1995,32,5.4864,8.8392
1995,33,1.524,4.572
1995,38,8.8392,7.9248
1995,39,7.0104,9.4488
1995,43,4.8768,4.8768
1995,47,1.524,3.3528
1995,50,5.4864,7.9248
1995,51,3.048,5.4864
1995,55,6.096,6.096
1995,64,6.7056,7.0104
1995,70,3.048,1.8288
1995,71,2.4384,4.8768
1995,12,3.048,6.096
1995,14,12.8016,8.8392
1995,17,6.096,4.2672
1995,26,2.4384,3.048
1995,30,10.3632,10.668
1995,33,0.704088,2.31648
1995,35,3.048,4.572
1995,42,2.1336,1.8288
1995,46,4.8768,6.4008
1995,48,4.2672,11.5824
1995,60,2.46888,1.55448
1995,62,5.1816,2.22504
1995,67,8.2296,7.3152
1995,71,2.1336,4.572
1995,11,3.6576,7.0104
1995,12,3.3528,3.048
1995,13,8.2296,10.0584
1995,17,6.096,6.7056
1995,26,2.31648,2.8956
1995,27,4.2672,3.9624
1995,28,4.572,5.7912
1995,35,2.4384,6.7056
1995,38,7.62,10.0584
1995,44,6.096,0
1995,48,3.9624,10.3632
1995,49,5.4864,7.3152
1995,67,7.62,7.3152
1995,68,5.4864,6.7056
1995,69,2.5908,3.3528
1995,15,5.7912,7.3152
1995,22,7.3152,6.096
1995,29,7.0104,7.0104
1995,31,7.3152,12.8016
1995,37,3.048,5.7912
1995,39,8.8392,8.8392
1995,45,6.7056,6.4008
1995,46,4.572,7.0104
1995,53,6.4008,6.4008
1995,55,6.7056,6.7056
1995,58,4.572,5.1816
1995,62,1.8288,2.4384
1995,71,2.1336,2.1336
1995,72,5.4864,4.2672
1995,12,3.3528,3.3528
1995,14,5.4864,6.7056
1995,16,3.9624,3.9624
1995,20,5.1816,4.8768
1995,22,7.62,6.7056
1995,24,7.62,7.9248
1995,37,3.3528,7.0104
1995,39,9.7536,10.668
1995,42,2.7432,1.8288
1995,47,3.048,3.9624
1995,53,7.0104,7.0104
1995,58,4.572,9.7536
1995,61,3.048,0
1995,68,6.4008,6.096
1995,73,6.096,7.3152
1995,16,3.3528,3.048
1995,28,4.8768,5.7912
1995,31,8.5344,7.3152
1995,32,8.2296,0
1995,35,3.048,3.048
1995,36,2.7432,3.6576
1995,46,5.1816,3.9624
1995,49,5.7912,5.7912
1995,62,9.144,6.096
1995,66,7.9248,7.3152
1995,77,3.048,1.46304
1995,11,3.9624,3.3528
1995,16,3.6576,3.6576
1995,17,2.4384,6.4008
1995,20,9.144,7.0104
1995,24,7.3152,7.62
1995,41,3.3528,2.1336
1995,50,5.4864,8.8392
1995,51,3.048,2.1336
1995,53,6.7056,6.096
1995,55,6.7056,7.3152
1995,58,5.1816,16.764
1995,72,4.572,4.2672
1995,73,7.0104,7.9248
1995,75,3.9624,0
1995,18,5.4864,7.9248
1995,19,1.8288,0
1995,24,6.7056,6.7056
1995,33,2.7432,2.1336
1995,34,3.048,5.1816
1995,37,3.048,2.77368
1995,40,9.4488,9.7536
1995,44,6.7056,5.1816
1995,47,3.048,3.9624
1995,48,4.572,7.3152
1995,51,3.048,1.8288
1995,62,8.2296,2.7432
1995,13,7.0104,9.144
1995,19,5.7912,4.572
1995,26,3.3528,3.048
1995,27,3.6576,5.1816
1995,37,3.048,6.4008
1995,40,9.4488,10.0584
1995,50,5.7912,3.6576
1996,18,5.7912,5.1816
1996,22,5.7912,5.7912
1996,31,7.9248,9.144
1996,34,2.62128,0
1996,36,2.07264,6.096
1996,44,7.0104,5.7912
1996,45,6.096,5.7912
1996,46,4.572,6.4008
1996,63,4.572,6.4008
1996,66,7.0104,7.3152
1996,67,7.9248,6.7056
1996,68,5.4864,5.4864
1996,76,3.6576,7.3152
1996,77,0.97536,3.3528
1996,14,9.7536,8.8392
1996,21,3.6576,5.7912
1996,23,5.1816,6.096
1996,25,1.524,1.8288
1996,32,6.7056,7.3152
1996,35,2.95656,3.9624
1996,38,9.144,8.5344
